module,type,name,res_id,src,value,comments,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,MM/DD/YYYY,MM/DD/AAAA,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Gender,Sexo,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,"<option value="""" disabled=""1"" selected=""1"">Select Gender</option>","<option value="""" disabled=""1"" selected=""1"">Selecionar Sexo</option>",,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Patient Document Type,Tipo de Documento do Paciente,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,"<option value="""">Select document type</option>","<option value="""">Selecionar Tipo de Documento</option>",,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Patient Document,Paciente Documento,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Document Type,Tipo de Documento,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Uploaded Files,Arquivos Carregados,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,No files uploaded,Nenhum arquivo enviado,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Responsible Document Type,Tipo de Documento do Responsável,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Responsible Document,Documento do Responsável,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Issue Date,Data de Emissão,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Medical Prescription,Prescrição Médica,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Medical Report,Relatório Médico,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_hc_prescription_form,Save Prescription,Salvar Receita,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_prescription_thanks,Prescription Successfully Recorded!,Prescrição Registrada com Sucesso!,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_prescription_thanks,Your prescription has been recorded. We will contact you if necessary.,Sua receita foi registrada. Entraremos em contato se necessário.,,
healthcare_prescription,model_terms,"ir.ui.view,arch_db",healthcare_prescription.template_prescription_thanks,Back to the Home Page,Voltar para a Página Inicial,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Welcome,Seja bem-vindo à família APEPI,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,"Here you will find support, care and information. Where do you want to start?","Aqui você encontrará suporte, atendimento e informações. Por onde você quer começar?",,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Do you already have a prescription?,Já tem receita?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Send your prescription so we can continue with the service.,Envie sua receita para seguirmos com o atendimento.,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Send now,Enviar agora,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Want to schedule an appointment?,Quer agendar uma consulta?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,See our list of available doctors and choose the ideal professional for you.,Veja nossa lista de médicos disponíveis e escolha o profissional ideal pra você.,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Select a doctor,Escolher médico,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Want to request your oil?,Quer solicitar seu óleo?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,"If everything is in order, request your oil in a practical and safe way.","Se já tem tudo certo, solicite seu óleo de forma prática e segura.",,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Select oil,Selecionar óleo,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Annual plan with dependents?,Plano anual com dependente?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,"If your plan is annual, you can include dependents in your plan.","Se o seu plano é anual, você pode incluir dependentes no seu plano.",,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Add dependents,Adicionar dependente,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Appointment for your PET?,Consulta para seu PET?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,We have specialized veterinary care to take care of your animal.,Temos atendimento veterinário especializado para cuidar do seu animal.,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Choose a veterinarian,Escolher veterinário,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Do you have any questions?,Está com alguma dúvida?,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Check out our FAQs.,Confira nossas Perguntas Frequentes.,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Talk to a receptionist,Falar com acolhimento,,
member_area,model_terms,"ir.ui.view,arch_db",member_area.portal_member_area,Page restricted to subscribers.,Página restrita a assinantes.,,
partner_documents,model_terms,"ir.ui.view,arch_db",partner_documents.view_partner_document_form,Contact Identification Document,Documento de identificação,,
partner_documents,model_terms,"ir.ui.view,arch_db",partner_documents.view_partner_form_inherit_documents,Identification Document,Documento de identificação,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,Card Number,Número do Cartão,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,Card Holder Name,Nome do Titular do Cartão,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,Holder Document,CPF,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,Expiration,Validade,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,MM,,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,YY,AA,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.inline_form,Card Code,Código do Cartão,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.pagarme_address,Identification Type,Tipo de Identificação,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.pagarme_address,"<option value="""">Identification Type...</option>","<option value="""">Tipo de Identificação...</option>",,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.pagarme_address,Changing Identification type is not allowed once document(s) have been issued for your                            account. Please contact us directly for this operation.,"Alterar o tipo de identificação não é permitido após a emissão de documento(s) para sua conta. Por favor, entre em contato diretamente para este procedimento.",,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.pagarme_installments_template,Installments,Parcelamento,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Public Key,Chave Pública,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Secret Key,Chave Secreta,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Freight Compensation Product,Produto de Compensação de Frete,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Freight Compensation,Compensação de frete,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Enable Installments,Habilitar parcelamento,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Enable or disable installment payments,Habilita/desabilita o parcelamento de pagamentos com cartão de crédito,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Max Installments,Máximo de parcelas,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Maximum number of installments allowed,Quantidade máxima de parcelas permitidas,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Minimum Amount for Installment,Valor mínimo,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Specify the minimum amount for installment payments,Especifica o valor mínimo permitido para parcelamento,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.payment_provider_form,Installments,Parcelamento,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.portal_my_details_fields,Identification Type,Tipo de Identificação,,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.portal_my_details_fields,"<option value="""">Identification Type...</option>","<option value="""">Tipo de Identificação...</option>",,
payment_pagarme,model_terms,"ir.ui.view,arch_db",payment_pagarme.portal_my_details_fields,Changing Identification type is not allowed once document(s) have been issued for your account. Please contact us directly for this operation.,"Alterar o tipo de identificação não é permitido após a emissão de documento(s) para sua conta. Por favor, entre em contato diretamente para este procedimento.",,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Wanna be Dependent,Quero ser Dependente,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Personal Information,Informações Pessoais,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Full Name,Nome completo,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Enter full name,Digite o nome completo,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Phone,Telefone,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Enter phone number,Digite o número de telefone,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,CPF,,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Responsible CPF,CPF do Responsável,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Enter CPF,Digite o CPF,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Upload Identification Documents,Enviar Documentos de Identificação,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Document Type,Tipo de Documento,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,"<option value="""">Select a document type</option>","<option value="""">Selecione um tipo de documento</option>",,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Upload Files,Enviar Arquivos,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,"<small class=""text-muted"">You can upload multiple files associated with this document.</small>","<small class=""text-muted"">Você pode enviar vários arquivos associados a este documento.</small>",,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent,Save,Salvar,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent_thanks,Thank You for Registering!,Obrigado por se Cadastrar!,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent_thanks,Your registration has been successfully submitted.,Seu cadastro foi enviado com sucesso.,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent_thanks,Our team will review your submission and get back to you as soon as possible.,Nossa equipe analisará seu envio e entrará em contato o mais breve possível.,,
res_partner_dependents,model_terms,"ir.ui.view,arch_db",res_partner_dependents.portal_wanna_be_dependent_thanks,Return to Homepage,Voltar à Página Inicial,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Gender,Gênero,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Race/Color,Raça/Cor,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Date of Birth,Data de Nascimento,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Personal Information,Informações Pessoais,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Income Range,Faixa de Renda,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Number of Family Members,Número de Membros da Família,,
res_partner_fields,model_terms,"ir.ui.view,arch_db",res_partner_fields.view_partner_form_inherit_partner_fields,Socioeconomic Details,Detalhes Socioeconômicos,,
socioeconomic_crm,model_terms,"ir.ui.view,arch_db",socioeconomic_crm.view_crm_lead_form_health_professional,General Information,Informações Gerais,,
socioeconomic_crm,model_terms,"ir.ui.view,arch_db",socioeconomic_crm.view_crm_lead_form_health_professional,Family Information,Informações da Família,,
socioeconomic_crm,model_terms,"ir.ui.view,arch_db",socioeconomic_crm.view_crm_lead_form_health_professional,Socioeconomic Info,Informações Socioeconômicas,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Socioeconomic Request Form,Formulário de Solicitação Socioeconômica,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Please fill in the fields below to submit your request.,Por favor, preencha os campos abaixo para enviar sua solicitação.,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Personal Information,Informações Pessoais,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Full Name,Nome Completo,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Enter your full name,Digite seu nome completo,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,CPF,,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Enter your CPF,Digite seu CPF,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Phone,Telefone,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Enter your phone number,Digite seu número de telefone,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Date of Birth,Data de Nascimento,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Demographic Information,Informações Demográficas,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Gender,Gênero,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,"<option value="""" disabled=""1"" selected=""1"">Select Gender</option>",,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Race,Raça,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,"<option value="""" disabled=""1"" selected=""1"">Select Race</option>",,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Family Information,Informações Familiares,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Income Range,Faixa de Renda,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,"<option value="""" disabled=""1"" selected=""1"">Select Income Range</option>",,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Number of Family Members,Número de Membros Familiares,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Enter number of family members,Digite o número de membros familiares,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Upload Identification Documents,Enviar Documentos de Identificação,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Document Type,Tipo de Documento,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,"<option value="""">Select a document type</option>",,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Upload Files,Enviar Arquivos,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,"<small class=""text-muted"">You can upload multiple files associated with this document.</small>",,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_form_template,Submit Request,Enviar solicitação,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_thanks,Thank You for Registering!,Obrigado por se registrar!,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_thanks,Your registration has been successfully submitted.,Seu registro foi enviado com sucesso.,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_thanks,Our team will review your submission and get back to you as soon as possible.,Nossa equipe irá analisar sua solicitação e retornará o contato o mais breve possível.,,
socioeconomic_request,model_terms,"ir.ui.view,arch_db",socioeconomic_request.socioeconomic_request_thanks,Return to Homepage,Voltar para a página inicial,,
website_sale_address,model_terms,"ir.ui.view,arch_db",website_sale_address.checkout_address,Gender,Gênero,,
website_sale_address,model_terms,"ir.ui.view,arch_db",website_sale_address.checkout_address,"<option value="""" disabled=""1"" selected=""1"">Select Gender</option>","<option value="""" disabled=""1"" selected=""1"">Selecione o gênero</option>",,
website_sale_address,model_terms,"ir.ui.view,arch_db",website_sale_address.checkout_address,Birth date,Data de nascimento,,
website_sale_permission,model_terms,"ir.ui.view,arch_db",website_sale_permission.product_template_message,We are currently reviewing your registration.,Estamos analisando seu cadastro no momento.,,
website_sale_permission,model_terms,"ir.ui.view,arch_db",website_sale_permission.products_inherit_2,We are currently reviewing your registration..,Estamos analisando seu cadastro no momento.,,
website_sale_permission,model_terms,"ir.ui.view,arch_db",website_sale_permission.view_res_config_settings_inherit_website,Search or select redirect URL,Procurar ou selecionar a URL de redirecionamento,,
website_sale_permission,model_terms,"ir.ui.view,arch_db",website_sale_permission.view_res_config_settings_inherit_website,Website URL Settings,Configurações de URL do Website,,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.product_template_message,It is not possible to have more than one active subscription.,Não é possível ter mais de uma assinatura ativa.,,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.product_template_message,You must have an active subscription to purchase our products,Você deve ter uma assinatura ativa para comprar nossos produtos,,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.products_inherit,You need an active subscription to purchase our products,Você precisa de uma assinatura ativa para comprar nossos produtos,,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.products_inherit,"For more information, please contact us if you have any questions.","Para mais informações, por favor entre em contato conosco caso tenha dúvidas.",,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.view_res_config_settings_inherit_website,Search or select plans page,Pesquisar ou selecionar a página de planos,,
website_sale_restrict,model_terms,"ir.ui.view,arch_db",website_sale_restrict.view_res_config_settings_inherit_website,Website Sale Restriction Settings,Configurações de Restrição de Venda no Website,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__correios_service_code__3140,SEDEX 12,,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__correios_service_code__3158,SEDEX 10,,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__correios_service_code__3204,SEDEX HOJE,,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__correios_service_code__3220,SEDEX,,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__correios_service_code__3298,PAC,,,
delivery_correios,model,"ir.model.fields.selection,name",delivery_correios.selection__delivery_carrier__delivery_type__correios,Correios,,,
healthcare_management,model,"ir.model.fields.selection,name",healthcare_management.selection__hc_council__scope__federal,Federal,,,
healthcare_management,model,"ir.model.fields.selection,name",healthcare_management.selection__hc_council__scope__regional,Regional,,,
healthcare_prescription,model,"ir.model.fields.selection,name",healthcare_prescription.selection__hc_prescription__patient_gender__female,Female,Feminino,,
healthcare_prescription,model,"ir.model.fields.selection,name",healthcare_prescription.selection__hc_prescription__patient_gender__male,Male,Masculino,,
healthcare_prescription,model,"ir.model.fields.selection,name",healthcare_prescription.selection__hc_prescription__patient_gender__no_answer,Prefer not to say,Prefiro não dizer,,
healthcare_prescription,model,"ir.model.fields.selection,name",healthcare_prescription.selection__hc_prescription__patient_gender__non_binary,Non-binary,Não Binário,,
healthcare_prescription,model,"ir.model.fields.selection,name",healthcare_prescription.selection__hc_prescription__patient_gender__other,Other,Outro,,
payment_pagarme,model,"ir.model.fields.selection,name",payment_pagarme.selection__payment_provider__code__pagarme,Pagar.me,,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__gender__female,Female,Feminino,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__gender__male,Male,Masculino,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__gender__no_answer,Prefer not to say,Prefiro não informar,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__gender__non_binary,Non-binary,Não-binário,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__gender__other,Other,Outro,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__income__1_to_2_sm,"From 1 to 2 minimum wages (R$ 1,518.01 to R$ 3,036.00)","De 1 a 2 salários mínimos (R$ 1.518,01 a R$ 3.036,00)",,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__income__2_to_3_sm,"From 2 to 3 minimum wages (R$ 3,036.01 to R$ 4,554.00)","De 2 a 3 salários mínimos (R$ 3.036,01 a R$ 4.554,00)",,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__income__3_to_5_sm,"From 3 to 5 minimum wages (R$ 4,554.01 to R$ 7,590.00)","De 3 a 5 salários mínimos (R$ 4.554,01 a R$ 7.590,00)",,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__income__above_5_sm,"Above 5 minimum wages (Above R$ 7,590.00)","Acima de 5 salários mínimos (Acima de R$ 7.590,00)",,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__income__below_1_sm,"Up to 1 minimum wage (Up to R$ 1,518.00)","Até 1 salário mínimo (Até R$ 1.518,00)",,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__black,Black,Preto,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__brown,Brown,Pardo,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__indigenous,Indigenous,Indígena,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__no_answer,Prefer not to say,Prefiro não informar,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__white,White,Branco,,
res_partner_fields,model,"ir.model.fields.selection,name",res_partner_fields.selection__res_partner__race__yellow,Asian,Asiático,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_gender__female,Female,Feminino,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_gender__male,Male,Masculino,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_gender__no_answer,Prefer not to say,Prefiro não informar,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_gender__non_binary,Non-binary,Não-binário,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_gender__other,Other,Outro,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_income__1_to_2_sm,"From 1 to 2 minimum wages (R$ 1,518.01 to R$ 3,036.00)","De 1 a 2 salários mínimos (R$ 1,518.01 a R$ 3,036.00),",,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_income__2_to_3_sm,"From 2 to 3 minimum wages (R$ 3,036.01 to R$ 4,554.00)","De 2 a 3 salários mínimos (R$ 3,036.01 a R$ 4,554.00)",,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_income__3_to_5_sm,"From 3 to 5 minimum wages (R$ 4,554.01 to R$ 7,590.00)","De 3 a 5 salários mínimos (R$ 4,554.01 a R$ 7,590.00)",,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_income__above_5_sm,"Above 5 minimum wages (Above R$ 7,590.00)","Acima de 5 salários mínimos  (Acima de R$ 7.590,00)",,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_income__below_1_sm,"Up to 1 minimum wage (Up to R$ 1,518.00)","Até 1 salário mínimo (Até R$ 1.518,00)",,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__black,Black,Preto,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__brown,Brown,Pardo,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__indigenous,Indigenous,Indígena,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__no_answer,Prefer not to say,Prefiro não informar,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__white,White,Branco,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__partner_race__yellow,Asian,Asiático,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__state__approved,Approved,Aprovado,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__state__draft,Draft,Rascunho,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__state__rejected,Rejected,Rejeitado,,
socioeconomic_request,model,"ir.model.fields.selection,name",socioeconomic_request.selection__socioeconomic_request__state__submitted,Submitted,Enviado,,
healthcare_crm,model,"crm.tag,name",healthcare_crm.health_professional_tag,Health Professional,Profissional de Saúde,,
healthcare_prescription_crm,model,"crm.tag,name",healthcare_prescription_crm.patient_tag,Patient,Paciente,,
healthcare_prescription_crm,model,"crm.tag,name",healthcare_prescription_crm.pet_tag,Pet,,,
res_partner_dependents_crm,model,"crm.tag,name",res_partner_dependents_crm.res_partner_dependent_tag,Dependent,Dependente,,
socioeconomic_crm,model,"crm.tag,name",socioeconomic_crm.socioeconomic_assessment_tag,Solidary Associate,Associado Solidário,,
healthcare_crm,model,"crm.team,name",healthcare_crm.health_professionals_review_team,Health Professionals Review,Revisão de Profissionais de Saúde,,
healthcare_prescription_crm,model,"crm.team,name",healthcare_prescription_crm.patients_review_team,Patient Review,Avaliação do Paciente,,
